,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Long Term Provisions,17000000.0,15700000.0,11100000.0,
Current Liabilities,2932000000.0,1556000000.0,1839300000.0,720800000.0
Other Current Liabilities,,,,15000000.0
Current Deferred Liabilities,26600000.0,33600000.0,20300000.0,2100000.0
Current Deferred Revenue,8000000.0,18400000.0,10100000.0,2100000.0
Current Debt And Capital Lease Obligation,1226900000.0,21100000.0,793100000.0,20500000.0
Current Capital Lease Obligation,22500000.0,21100000.0,20500000.0,20500000.0
Current Debt,1204400000.0,,772600000.0,
Other Current Borrowings,1204400000.0,,772600000.0,
Pensionand Other Post Retirement Benefit Plans Current,37500000.0,31200000.0,37500000.0,33400000.0
Payables And Accrued Expenses,1641000000.0,1470100000.0,988400000.0,649800000.0
Current Accrued Expenses,1253400000.0,1143600000.0,705700000.0,419800000.0
Payables,387600000.0,326500000.0,282700000.0,230000000.0
Total Tax Payable,42300000.0,50100000.0,44800000.0,40600000.0
Income Tax Payable,3900000.0,7500000.0,12900000.0,
Accounts Payable,345300000.0,276400000.0,237900000.0,189400000.0
Total Assets,6484500000.0,6264500000.0,5391700000.0,4933300000.0
Total Non Current Assets,2183100000.0,1838600000.0,1722900000.0,1248900000.0
Other Non Current Assets,39900000.0,22100000.0,11900000.0,10500000.0
Non Current Prepaid Assets,13800000.0,14400000.0,16200000.0,
Non Current Deferred Assets,481200000.0,419400000.0,341200000.0,290500000.0
Non Current Deferred Taxes Assets,481200000.0,419400000.0,341200000.0,290500000.0
Investments And Advances,119300000.0,38500000.0,19000000.0,
Goodwill And Other Intangible Assets,126200000.0,159700000.0,199000000.0,58000000.0
Other Intangible Assets,103400000.0,134500000.0,173300000.0,31500000.0
Goodwill,22800000.0,25200000.0,25700000.0,26500000.0
Net PPE,1402700000.0,1184500000.0,1135600000.0,889900000.0
Accumulated Depreciation,-678300000.0,-509400000.0,-363200000.0,-231500000.0
Gross PPE,2081000000.0,1693900000.0,1498800000.0,1121400000.0
Leases,293800000.0,283400000.0,264400000.0,251600000.0
Construction In Progress,354600000.0,328100000.0,542600000.0,360700000.0
Other Properties,62800000.0,71400000.0,80000000.0,88100000.0
Machinery Furniture Equipment,1025700000.0,786000000.0,530600000.0,356300000.0
Buildings And Improvements,291000000.0,190500000.0,54300000.0,49100000.0
Land And Improvements,53100000.0,34500000.0,26900000.0,15600000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,4301400000.0,4425900000.0,3668800000.0,3684400000.0
Other Current Assets,39700000.0,49300000.0,26800000.0,27400000.0
Current Deferred Assets,18600000.0,15200000.0,10200000.0,
Prepaid Assets,87500000.0,90200000.0,116700000.0,51900000.0
Inventory,542600000.0,559600000.0,306700000.0,357300000.0
Finished Goods,187400000.0,210100000.0,130500000.0,195900000.0
Work In Process,28100000.0,30000000.0,17200000.0,16200000.0
Raw Materials,327100000.0,319500000.0,159000000.0,145200000.0
Receivables,1033600000.0,987500000.0,752200000.0,516600000.0
Taxes Receivable,27900000.0,13600000.0,38900000.0,2300000.0
Accounts Receivable,1005700000.0,973900000.0,713300000.0,514300000.0
Allowance For Doubtful Accounts Receivable,-9200000.0,-9300000.0,-7300000.0,-5400000.0
Gross Accounts Receivable,1014900000.0,983200000.0,720600000.0,519700000.0
Cash Cash Equivalents And Short Term Investments,2579400000.0,2724100000.0,2456200000.0,2731200000.0
Other Short Term Investments,1973300000.0,2157800000.0,1813900000.0,1678600000.0
Cash And Cash Equivalents,606100000.0,566300000.0,642300000.0,1052600000.0
